node_id,x,y
1342,-13.604978720143208,-112.04484002916683
639,-169.67985382030292,-47.44692284523899
1849,-98.32570622424191,42.65011092279292
1740,-158.0695499858689,45.01184863249591
2773,32.547876826714855,70.53154098423374
1869,-89.63335400760388,19.55682597380587
2826,191.5487340559239,-104.37191242818335
4315,306.10449185607285,-70.77379459858844
5395,386.69312199197975,-99.44847059134781
957,470.1045975583056,-138.96630393235205
5497,50.211064601257476,-74.5358835533425
1334,-32.45365901170999,-119.06647653484129
601,-285.6686134595643,8.473561253691969
2507,72.75454284167199,106.24417756561434
841,97.42492704245069,-69.75531555667658
1623,-47.83829555583861,-83.33475380220898
1038,81.45426230649264,-45.78113374091117
1350,-15.933737762769397,-88.35516622819864
285,36.32473034356099,-101.56906936812129
834,53.348298015203,-8.373168469575148
940,231.4985300246326,-116.63196456718856
3172,370.5370632159693,-75.97934964094225
178,100.55630734184842,-57.45799831398995
2842,64.34545318560777,-43.628174681143264
1618,-31.403777726191038,-76.64041455772121
1363,-33.11286002678207,-101.84343493499205
1290,31.677049136668302,-80.1228250349377
1955,-210.8666001642655,101.54900112672522
2932,241.36555571025383,-101.64807530456574
3045,481.858106151607,-84.55404517282454
180,99.03034854609086,-42.883004149945464
1232,55.00926689638845,-20.621393631150113
1469,47.60061770331913,-103.1787623425214
2329,34.02112124317455,10.329638314747854
5401,346.40855674644536,-66.38527279826371
1719,-145.62194914576867,40.27118774861128
722,-186.65849503834306,-45.81053621874753
270,22.02632078454235,-117.41141446692995
1104,-78.45663615337526,-74.91868849006437
4374,346.1219630820224,-62.673753151392475
5425,-149.34550807946607,-18.36324129055083
546,-43.298637196210166,-16.512394403473536
4312,295.18741322425194,-65.48769529384117
250,131.2268149688898,-105.16151263259917
1997,-378.14727701525,-7.2138426740154955
3785,-272.58251462551516,19.068421430129547
2071,-4.286404190334451,191.9183652679087
161,53.26796073173273,-1.7422370263893754
5359,412.81753295536873,-77.39426556042054
1123,76.82296736297258,-113.08856754188037
1563,280.81416167798216,-70.92960183882496
1507,284.4863492040213,-78.39824415858993
1542,237.41463640298116,-59.89808664888869
4888,-56.09868989923507,-13.216514774986763
4111,41.031332692138676,32.08669283462382
1270,68.13076672058469,-73.78101998539205
3186,325.81288759155177,-94.40122155638574
2924,-9.49591763318449,-92.20502938984282
1419,22.59908952768228,-119.67958790642297
2353,45.844845965824334,26.01257599004407
2316,-3.5217460787016535,28.80833514667188
1545,247.16620053146016,-47.0060417105085
1829,-21.565037541978654,7.141569107593114
4104,-3.4089571020081166,34.25239350741845
3681,-286.96491464340124,18.313046350986042
5793,-393.4596552444941,-10.780947955532838
2733,-12.650071068264424,162.63350924421525
923,139.47857555511655,-64.88596151084494
4248,315.936752829306,-93.53971019511528
5770,-388.8502276002955,-15.17775548860186
2243,-2.007056295334678,92.85564721292667
2560,-48.63899493133977,168.10935025724189
3234,-52.352013344238,-71.47856852405266
2029,-166.83718001624948,-21.5445540687233
1461,74.69893018392577,-31.832792263087185
5152,-17.37951757217661,130.0944004334117
2326,8.666202439465906,0.30494446586271806
3988,88.54364032575313,229.2855355494205
1460,74.48404107632814,-32.28595282801143
5317,475.74571962916434,-139.4654301946964
1785,-40.49546011778148,-0.5914284710963784
5140,17.410854953140642,127.39778958551551
3365,-234.52448462852453,118.18261198140203
767,3.9310805122986494,203.6168155721989
2430,-33.47656639880324,124.01654370921574
1410,-58.432034247176034,-92.90325854807111
1720,-146.07390193034644,43.3545119394289
664,-165.7717863460407,-30.48001711576694
2327,17.273230573096953,-0.77414236286495
3929,18.311300152796775,230.87972186811726
2234,6.0460664496099525,73.13380749884163
466,-193.59232310747075,-10.3385914407163
4115,64.82341677844624,129.48368423581383
1337,-25.253017081080998,-117.04863933762795
3105,403.7270389911555,-123.59461790578462
2320,26.791347535605382,9.841166407773926
2727,93.3769336213636,-100.29145809411852
1889,-104.57045566058059,63.853017090634694
2309,6.124223238437025,43.58992728519206
1630,-100.89163711931042,-85.70943108491406
1077,-12.46024227533644,-35.40741060176106
1555,257.29964217811903,-41.00482133570199
977,212.6480070209218,-31.949905028521243
4236,297.43104776007294,-131.6337886405338
1685,-172.2443262414763,61.163798212117854
3284,-243.26378360970466,18.645111770802714
1242,28.183633936275328,-42.67741518630919
5620,-5.577694077239812,-132.28363738425196
84,195.88864713300154,-26.529279905231306
3165,380.5144285402366,-89.32160164915194
1707,-136.18486484242885,68.53589733512217
3004,385.467694780481,-62.31373261258091
2621,263.82829612641854,-104.85362565454693
1262,61.75925122047465,-80.64455753320317
4537,186.73114286067812,-146.97949048540158
5712,129.0323107934164,-131.8006064000706
1936,-148.66465525444346,78.50977219399806
913,112.07284884668252,-113.66321773567847
234,120.77126383483483,-68.54720214130862
954,280.83865083160435,-105.02042291136763
2545,-30.40630876219575,105.01314957722161
1277,51.51020793271755,-86.98585742900855
3184,319.73107646463995,-83.14921307229747
552,-34.11535654213094,-6.919687039652217
1536,243.6757285786225,-78.06196316516844
212,109.87535295349244,-29.399098449707708
2862,29.905381454002054,-62.79313000532761
5335,100.6089274012088,1.3992040104933494
1431,5.503531473117619,-46.91342112941106
1477,53.79916583916929,-109.868787985582
825,41.62748473949932,-2.806097212053146
819,6.761238426776345,15.100014759438181
1585,130.39890307269798,-95.76569432613496
215,119.08078624754035,-56.03425908030795
3106,387.8344922243814,-116.86018128423825
5134,24.2566777479351,133.9328204738772
2869,7.649365667312395,-54.580815018833846
4835,103.59682559914108,-138.14427828771545
1186,40.81105419402547,41.65853016894221
1215,89.2040481953627,-23.2785180469873
247,129.64610702071695,-87.15282015249568
2146,56.07136933436277,138.32588404056787
917,187.1257940560954,-124.32008811241167
1595,150.60651788633186,-103.41859488997034
5143,22.82212121508701,126.83815759169875
2316,-3.5217460787016535,28.80833514667188
3193,285.0299777375931,-90.7162828975354
3817,-120.44069423966175,-27.353465308347495
1346,-35.17485552744802,-81.95731359547744
805,82.63791257540015,48.727362051771934
4325,300.4245510080218,-63.06533532592607
1512,279.54222768558157,-81.10769859151787
5488,176.70142350304195,-102.9884023189461
4208,272.97434489289753,-126.42437889923849
5510,-253.12173813754953,73.63149063306491
5496,29.27087031923338,-57.43885300247098
5256,178.2384215902821,-114.29589462745344
184,105.50667530893315,-48.74937117240961
692,-61.64419895095989,-36.37327906847236
5416,121.99941749932259,-80.24903531383802
2837,55.5754830849005,-25.57460283989076
2090,-20.109211345271888,224.26300203194774
5456,77.38946042331963,-117.82016332073317
5270,305.02708455178254,-120.95475345486898
1428,7.324794503905196,-43.126165485330375
4642,66.12768302264521,-134.34824101474442
852,85.32335591477204,-81.0650502916892
193,128.70469957820478,-17.40405096116433
2825,185.1882368462575,-103.6297298105344
4822,113.3940765283678,-96.72337487208756
4474,234.70886036224874,-31.114734366522725
738,-100.0582778664807,193.7395005777878
4074,45.439371253764875,234.69749954736085
2564,-56.336386827532806,160.00612829999864
1285,14.43904290789078,-68.19867858007183
4197,162.51262638485514,-68.73305099670551
1652,-38.36091540323832,-49.54710680548624
819,6.761238426776345,15.100014759438181
1459,69.52418768570305,-39.273116748033544
4374,346.1219630820224,-62.673753151392475
39,237.71592333770423,-63.24430901277583
4804,142.18640425921603,-94.41289417079929
1234,57.01483305391139,-37.76973775033298
205,125.42350045936564,-42.60810103559015
1262,61.75925122047465,-80.64455753320317
4370,358.39582790262284,-81.74704032728414
4317,309.87479748675105,-73.84131252853376
1532,255.49761051471432,-71.3579796689769
5747,-205.88981171088835,-90.51124900120021
5423,-2.7235774130544996,-21.140632355491334
5488,176.70142350304195,-102.9884023189461
4123,38.22759692397631,185.77370964996294
103,135.03499944020678,20.444995447120846
5558,0.02139484006966086,-137.3618579844649
4817,123.33041498583316,-94.91106003594587
4372,367.4827563733843,-82.55749006963424
422,-65.74961417384839,-28.155638068952385
1066,-22.533725149261045,-34.829464393623994
149,67.7619994403376,6.6755447914670185
5613,-32.84891920691871,-115.54755831631701
5235,141.6005456191242,-116.31894418700608
4523,228.28232661488528,-145.7537615924914
3179,340.0743158630976,-77.9352435523549
2809,177.96784564578047,-110.70222664018411
4642,66.12768302264521,-134.34824101474442
4470,345.4882409584443,-45.47239313018849
5684,-171.83363140402935,-67.10916417065027
3673,-257.4445096523473,-14.540643931627073
2833,199.353554960343,-98.76508033616642
3189,305.64240394229455,-77.5371123673333
5420,-82.23414209145449,-101.97629687008111
1281,9.746247910568854,-81.8851287477994
228,130.31885256003443,-60.60096919251782
2160,76.93486412132597,119.97406620018296
1957,-214.93825293065038,95.44247912720039
3942,40.527930057934554,229.18597860972136
1581,109.80022138288314,-28.689776046129282
529,-80.6990013855384,-5.752367927962496
3973,68.32995151007344,218.4140259489111
5378,433.70869680050873,-68.54243094276012
2282,-5.784653543274999,44.77925995389273
3357,-217.73345756110257,112.1073465382151
336,-35.22025841035111,-90.96654655030511
4377,365.93343383592673,-64.70720502580411
4784,67.35524327445046,-20.216784671083133
82,180.92260927219013,-8.204340201142031
2790,97.15738598470534,-25.62779084196245
5047,68.51925725893716,42.757028229184925
416,-49.099139827850195,-30.888037053209928
4659,100.36785870966969,-120.25234881913502
4649,20.621269722148554,-46.703928090101954
857,42.15707354598089,10.285535199345759
4544,78.132216533877,-125.51953759428056
5706,152.27414257132568,-132.7707136794786
841,97.42492704245069,-69.75531555667658
5687,137.15684789365878,-120.02621238254778
4237,290.86650216503403,-128.18987391980363
5263,215.38651281792954,-116.97995116568313
10,291.54098282965333,-29.028221468705397
386,-55.17301491401122,-37.422592545944326
5058,-28.78344132354414,39.24771639398841
1302,33.045475304944375,-17.318105267860346
5714,119.60536091028007,-135.63114243265
1221,209.7623323125008,-97.38526961178604
5210,-68.1271923646209,-120.74129447165615
4896,-111.68972333515467,11.698903678162878
1373,-8.240761057425516,-103.92592306454844
2289,-87.36618022960647,46.612361216755744
1990,-317.33582287460695,116.19255808350567
1293,39.17455832658243,-87.47307182799364
2992,370.400859558099,-61.243234985751315
4429,-234.37285726172695,-61.79955095907076
1241,41.54594773518011,-52.05382203889553
1385,-201.24075906294183,-97.05513889798681
1233,63.480209516850664,-34.74152290333109
434,-107.29872352481925,-29.11552203028873
537,-67.56886690561942,-12.82831828005078
1783,-105.88058563207642,6.858017949055238
106,128.78856366534455,35.265373772983594
5231,133.62179364995063,-114.45911672025704
3087,432.91368823571975,-120.27306569935286
1451,149.36696318679242,-148.5364960124689
2238,6.149768594746547,73.7121645994066
1622,-72.69401823085673,-73.77714817658057
331,-63.781267626216504,-69.33756919862662
4710,433.9053913081234,-72.43015645918945
1069,-39.5400833248691,-29.73834122713629
5779,202.99437168414352,-126.13493181673971
5780,-55.2672296861474,-124.86529383733591
5563,-222.1807963044107,-34.40847286117605
1159,260.18660356728014,-37.50793955005088
5404,75.75695775334952,-45.0646365127659
1628,-98.63407565766784,-80.37501678813669
4804,142.18640425921603,-94.41289417079929
4609,11.291327037746214,-126.67782532881961
1217,84.93265277597811,-24.187239682288464
1457,69.05019356919411,-35.40276517941493
925,147.50132392659907,-68.756982326267
2277,-18.502866458788958,49.028594783723065
3023,406.43556400613306,-61.22087215408146
1463,68.0444975349028,-27.166738692958006
2884,-209.15768825635269,64.92447792591747
917,187.1257940560954,-124.32008811241167
2345,64.25566627259786,20.295200220841252
3195,274.42830320304984,-92.97338718116407
2185,116.91507197575174,116.01701550637245
2406,-81.94807352842281,156.843040006946
1217,84.93265277597811,-24.187239682288464
5298,431.0507782448949,-151.27659257159235
1566,257.2389823017829,-40.50681103500119
181,99.53465432870416,-48.05212314226537
1407,-34.630328013268354,-96.85673541591018
2300,-69.21719492506008,58.35354474842666
525,-73.10528298199279,-19.631613586525873
3080,422.0560420349939,-104.24745521176146
1782,-154.11758990154294,19.99860661017715
431,-101.19933867540021,-30.094845718584565
949,303.4821793420642,-109.36974826529854
1147,332.79270144765724,-40.529404662932166
5264,237.50579948951236,-117.29348125207684
1128,74.75419011279382,-90.22328807522149
4192,186.65399339106625,-119.34758601595195
2259,-33.24456228990539,74.06694882487409
1197,193.8630816593286,-44.25920485021402
1209,182.36222634802834,-53.33483071161595
786,94.14135285512702,47.46963664711507
2797,213.02327192323446,-87.52291910764325
1117,75.86359071057905,-102.59588686904044
2989,354.212364154826,-57.094017273110694
4788,99.1848185709423,-44.97942034239395
4452,99.94221855089154,-116.11335351679418
297,46.62014571405916,-93.86756025771251
1824,-48.20141266227347,16.65794065125465
2030,-130.62778755366526,-28.256094707890725
1969,-193.2397608072688,92.98766527778707
1814,-67.71174111612208,38.734255590088196
781,81.59750096561584,56.624527660200556
2727,93.3769336213636,-100.29145809411852
994,216.30220826415643,-69.0071730619743
5448,81.21091540785119,-100.83722575224033
1630,-100.89163711931042,-85.70943108491406
4824,83.51729504598597,-122.80119145094636
4544,78.132216533877,-125.51953759428056
2731,19.845494014995893,179.23230531637364
1450,146.88450683198243,-146.43597712073006
5201,-86.97498177661146,-113.20640757544038
2909,-63.758101182179416,79.66632541401577
2984,345.3632961552539,-55.766702474385056
4812,127.31772579409972,-98.46836645470194
1020,102.01478671343102,-4.776661406848689
1794,-15.754728679112304,10.198506266234062
4664,59.98246650199553,-108.21212777878054
1155,279.7861470620328,-24.124464877764694
2055,-164.61589454301293,171.81545564735939
245,126.1644451389684,-86.73839116298973
3814,-184.60023250172117,-21.0255020325817
4506,-234.88205442034314,67.7421558685653
822,43.62898806790463,-4.0500825561532565
1361,-26.90905697299604,-104.00122863977708
1420,42.83464953697694,-120.78920973682398
2066,-50.80221562178622,200.22390872472965
2758,369.9305659203528,-31.81074228725788
4867,-40.58315880720966,-39.93885029405169
3237,-65.09436619178541,-33.73119410348818
3169,383.22545127205285,-68.75854119278642
1389,-168.22172773695456,-114.17185676874965
5250,136.1179357713263,-110.54001923478063
1691,-154.0315305981112,63.34276888713384
1413,-33.90526878123683,-103.41923423775324
5537,200.24374089228877,-161.42934648972278
1507,284.4863492040213,-78.39824415858993
409,-7.905517628136749,-50.30954935479963
1597,130.94861732359368,-101.83631970089345
1269,68.87708756198845,-81.59084615185634
4425,-295.9509822270725,64.27443969332194
488,-200.08911733213608,48.14587332259589
71,276.3255748829479,-55.82595629221737
372,-53.356271502071195,-53.26155208430623
2848,41.18462063942707,-49.003012795963514
4324,297.25977682136636,-62.767297988345035
2391,-73.77236215388257,112.73762947151658
235,119.71163753218661,-62.57160139605571
4410,78.48962157659298,146.60726826374116
4663,62.0811136138077,-108.50667065880475
2745,26.069670051328558,115.44892357562571
4820,129.92904121905667,-90.29129407337587
2693,155.4364621589002,-82.82580430830126
1563,280.81416167798216,-70.92960183882496
1286,20.12247254705062,-72.18720498752191
2872,5.9279049086708255,-49.76638389680966
4840,97.98101024574453,-144.5183479012992
3232,-41.742651298817236,-73.08362270510656
2903,-119.78441918310409,-82.42833920026646
1726,-146.87503302526466,23.593219075093202
2939,28.282349336946936,-129.27138455880595
2200,95.4591490051439,63.56042117681841
5229,129.06558080657396,-115.24633546272526
2063,-67.4593968875306,201.77903924102748
2844,64.84731920134163,-48.109184970882325
2623,254.29477126662914,-103.8123880478579
243,119.09539936254987,-85.89249194638683
212,109.87535295349244,-29.399098449707708
162,56.34633697756681,0.062431889920162575
836,48.00075173921823,-4.761328758280342
4766,69.50391987522926,26.064801953684537
5680,50.17600546468475,-132.1129979840473
675,-109.37023236413006,-36.09987377808943
2768,344.1469737426369,-29.820856510963267
833,50.760393389451565,-8.068755483955783
60,243.29700300612149,-35.60531251958082
1038,81.45426230649264,-45.78113374091117
4378,365.7765313759701,-63.09996478849871
2484,29.840732642647254,133.0839792024026
1212,84.61158208333518,-21.062981110434748
2985,345.01439883584044,-52.340805815658996
1107,-95.42666640407606,-86.64826082759191
3149,363.7688622241476,-103.19513073771304
1153,282.0533156078918,-24.318390917049555
1433,20.519287196918867,-45.721127764073344
1235,59.077033144559664,-55.598888321151435
355,-80.92534129464593,-51.80337637704952
1415,-70.48214518755003,-96.60096525516587
5500,49.21588984542177,-78.99888577958131
1607,86.48366303891771,-91.74398116326734
4767,94.7902789979621,22.835428131954586
2600,174.80380179303847,-79.2902547881663
5627,-11.54680394337447,-103.42140267916102
2859,25.519585624841966,-22.536805256188472
5469,240.1110649928887,-31.811446256920817
67,270.02323780859115,-53.39773309202201
1279,62.56781302044965,-88.49713409635478
5512,-254.72259359846475,83.803428838826
103,135.03499944020678,20.444995447120846
2880,-184.03819562584067,61.14297536592153
336,-35.22025841035111,-90.96654655030511
1163,259.68729362591694,-29.56468163268869
4792,110.41882154021414,-34.509392464348366
4519,250.31546770803197,-131.52825728112703
1522,254.1013834706746,-101.2837951760448
1294,6.957570686307918,-57.58237744571534
